island,timestamp_lst,ghi_wh_m2,ghi_clearsky_wh_m2,wind_10m_ms,wind_50m_ms,temp_2m_c,humidity_2m_pct,precip_mm_hr,pressure_kpa
Eluvaitivu,2024-03-10T08:00,504.2,547.03,3.01,3.2,28.69,69.76,0.0,101.54
Eluvaitivu,2024-03-10T09:00,738.95,754.03,2.77,2.93,29.03,67.99,0.0,101.53
Eluvaitivu,2024-03-10T10:00,887.85,900.17,2.74,2.89,29.32,66.5,0.0,101.46
Eluvaitivu,2024-03-10T11:00,859.47,860.9,2.81,2.96,29.51,65.37,0.0,101.36
Eluvaitivu,2024-03-10T12:00,939.55,979.08,2.96,3.1,29.66,64.27,0.0,101.25
Eluvaitivu,2024-03-10T13:00,821.97,822.85,3.17,3.33,29.71,63.65,0.0,101.16
Eluvaitivu,2024-03-10T14:00,694.0,694.92,3.56,3.73,29.67,63.76,0.0,101.11
Eluvaitivu,2024-03-10T15:00,471.4,472.17,4.02,4.24,29.52,64.86,0.0,101.1
Eluvaitivu,2024-03-10T16:00,223.88,224.3,4.39,4.68,29.19,67.39,0.0,101.14
Eluvaitivu,2024-03-10T17:00,29.0,29.02,4.62,5.09,28.69,71.43,0.0,101.2
Eluvaitivu,2024-03-10T18:00,0.0,0.0,4.86,5.58,28.27,75.32,0.0,101.28
Eluvaitivu,2024-03-10T19:00,0.0,0.0,5.21,6.04,28.04,77.75,0.0,101.37
Eluvaitivu,2024-03-10T20:00,0.0,0.0,5.59,6.51,27.86,79.46,0.0,101.43
Eluvaitivu,2024-03-10T21:00,0.0,0.0,5.89,6.9,27.73,80.74,0.0,101.46
Eluvaitivu,2024-03-10T22:00,0.0,0.0,6.05,7.1,27.64,81.72,0.0,101.46
Eluvaitivu,2024-03-10T23:00,0.0,0.0,6.09,7.16,27.54,82.47,0.0,101.42
Eluvaitivu,2024-03-11T00:00,0.0,0.0,6.1,7.18,27.46,82.98,0.0,101.36
Eluvaitivu,2024-03-11T01:00,0.0,0.0,6.15,7.24,27.4,83.31,0.0,101.3
Eluvaitivu,2024-03-11T02:00,0.0,0.0,6.2,7.31,27.33,83.64,0.0,101.28
Eluvaitivu,2024-03-11T03:00,0.0,0.0,6.15,7.24,27.28,83.98,0.0,101.29
Eluvaitivu,2024-03-11T04:00,0.0,0.0,5.98,7.04,27.22,84.36,0.0,101.34
Eluvaitivu,2024-03-11T05:00,0.0,0.0,5.69,6.68,27.21,84.26,0.0,101.43
Eluvaitivu,2024-03-11T06:00,74.8,76.6,5.49,6.15,27.64,82.03,0.04,101.52
Eluvaitivu,2024-03-11T07:00,277.95,301.25,5.16,5.58,28.07,79.47,0.14,101.61
Eluvaitivu,2024-03-11T08:00,498.83,546.42,4.78,5.15,28.5,76.82,0.01,101.67
Eluvaitivu,2024-03-11T09:00,703.6,755.78,4.55,4.89,28.94,74.01,0.0,101.67
Eluvaitivu,2024-03-11T10:00,851.9,903.58,4.48,4.81,29.39,70.47,0.0,101.61
Eluvaitivu,2024-03-11T11:00,935.45,978.72,4.57,4.9,29.71,67.62,0.0,101.51
Eluvaitivu,2024-03-11T12:00,933.0,968.38,4.77,5.11,29.89,65.91,0.0,101.41
Eluvaitivu,2024-03-11T13:00,749.0,750.92,5.01,5.38,29.94,65.05,0.0,101.3
Eluvaitivu,2024-03-11T14:00,649.25,649.67,5.25,5.65,29.85,65.08,0.0,101.23
Eluvaitivu,2024-03-11T15:00,448.67,449.65,5.41,5.84,29.64,65.81,0.0,101.2
Eluvaitivu,2024-03-11T16:00,243.25,244.85,5.46,5.92,29.31,67.6,0.0,101.22
Eluvaitivu,2024-03-11T17:00,37.35,37.6,5.28,5.91,28.82,70.95,0.0,101.29
Eluvaitivu,2024-03-11T18:00,0.0,0.0,5.15,6.0,28.44,74.08,0.0,101.38
Eluvaitivu,2024-03-11T19:00,0.0,0.0,5.18,6.07,28.22,75.89,0.0,101.47
Eluvaitivu,2024-03-11T20:00,0.0,0.0,5.23,6.14,28.03,77.17,0.0,101.54
Eluvaitivu,2024-03-11T21:00,0.0,0.0,5.3,6.22,27.86,77.95,0.0,101.56
Eluvaitivu,2024-03-11T22:00,0.0,0.0,5.35,6.28,27.69,78.66,0.0,101.53
Eluvaitivu,2024-03-11T23:00,0.0,0.0,5.46,6.42,27.54,79.25,0.0,101.46
Eluvaitivu,2024-03-12T00:00,0.0,0.0,5.64,6.64,27.41,79.61,0.0,101.37
Eluvaitivu,2024-03-12T01:00,0.0,0.0,5.81,6.84,27.31,79.92,0.0,101.28
Eluvaitivu,2024-03-12T02:00,0.0,0.0,5.83,6.86,27.26,79.95,0.0,101.24
Eluvaitivu,2024-03-12T03:00,0.0,0.0,5.68,6.67,27.23,79.78,0.0,101.24
Eluvaitivu,2024-03-12T04:00,0.0,0.0,5.46,6.38,27.22,79.39,0.0,101.3
Eluvaitivu,2024-03-12T05:00,0.0,0.0,5.16,6.0,27.21,78.93,0.0,101.39
Eluvaitivu,2024-03-12T06:00,81.3,83.0,4.89,5.51,27.74,76.17,0.0,101.49
Eluvaitivu,2024-03-12T07:00,302.52,316.58,4.56,4.92,28.21,73.05,0.0,101.58
Eluvaitivu,2024-03-12T08:00,539.03,564.6,4.2,4.52,28.61,70.47,0.0,101.63
Eluvaitivu,2024-03-12T09:00,768.88,773.95,4.04,4.32,29.02,67.98,0.0,101.63
Eluvaitivu,2024-03-12T10:00,893.08,893.8,3.95,4.22,29.42,65.57,0.0,101.56
Eluvaitivu,2024-03-12T11:00,944.78,945.62,3.95,4.21,29.71,63.88,0.0,101.46
Eluvaitivu,2024-03-12T12:00,969.62,973.15,4.03,4.28,29.9,62.73,0.0,101.34
Eluvaitivu,2024-03-12T13:00,854.45,856.92,4.19,4.44,29.98,62.27,0.0,101.24
Eluvaitivu,2024-03-12T14:00,695.62,697.53,4.43,4.71,29.98,62.29,0.0,101.16
Eluvaitivu,2024-03-12T15:00,474.3,475.58,4.67,4.97,29.85,63.05,0.0,101.14
Eluvaitivu,2024-03-12T16:00,226.2,226.77,4.78,5.11,29.56,64.97,0.0,101.16
Eluvaitivu,2024-03-12T17:00,25.3,25.33,4.65,5.2,29.04,68.88,0.0,101.2
Eluvaitivu,2024-03-12T18:00,0.0,0.0,4.68,5.43,28.57,73.08,0.0,101.28
Eluvaitivu,2024-03-12T19:00,0.0,0.0,4.9,5.7,28.34,75.44,0.0,101.35
Eluvaitivu,2024-03-12T20:00,0.0,0.0,4.96,5.78,28.15,77.2,0.0,101.42
Eluvaitivu,2024-03-12T21:00,0.0,0.0,4.9,5.72,27.99,78.28,0.0,101.44
Eluvaitivu,2024-03-12T22:00,0.0,0.0,4.83,5.61,27.83,78.99,0.0,101.41
Eluvaitivu,2024-03-12T23:00,0.0,0.0,4.77,5.53,27.69,79.46,0.0,101.34
Eluvaitivu,2024-03-13T00:00,0.0,0.0,4.73,5.47,27.56,79.69,0.0,101.25
Eluvaitivu,2024-03-13T01:00,0.0,0.0,4.65,5.35,27.46,79.62,0.0,101.17
Eluvaitivu,2024-03-13T02:00,0.0,0.0,4.51,5.17,27.37,79.66,0.0,101.13
Eluvaitivu,2024-03-13T03:00,0.0,0.0,4.3,4.9,27.27,79.82,0.0,101.14
Eluvaitivu,2024-03-13T04:00,0.0,0.0,4.04,4.57,27.21,79.82,0.0,101.18
Eluvaitivu,2024-03-13T05:00,0.0,0.0,3.74,4.22,27.19,79.68,0.0,101.26
Eluvaitivu,2024-03-13T06:00,80.45,83.07,3.45,3.79,27.67,77.51,0.0,101.37
Eluvaitivu,2024-03-13T07:00,299.3,312.5,3.12,3.3,28.1,74.91,0.0,101.47
Eluvaitivu,2024-03-13T08:00,533.25,557.17,2.9,3.05,28.54,72.13,0.0,101.54
Eluvaitivu,2024-03-13T09:00,791.53,792.1,2.74,2.85,29.08,67.77,0.0,101.55
Eluvaitivu,2024-03-13T10:00,920.67,921.22,2.53,2.61,29.57,63.14,0.0,101.49
Eluvaitivu,2024-03-13T11:00,946.5,946.88,2.37,2.43,29.88,59.91,0.0,101.38
Eluvaitivu,2024-03-13T12:00,969.5,970.33,2.31,2.37,30.07,57.65,0.0,101.26
Eluvaitivu,2024-03-13T13:00,898.62,899.83,2.39,2.44,30.15,56.21,0.0,101.15
Eluvaitivu,2024-03-13T14:00,723.8,727.45,2.37,2.42,30.19,54.85,0.0,101.08
Eluvaitivu,2024-03-13T15:00,499.77,504.95,2.36,2.42,30.14,54.06,0.0,101.05
Eluvaitivu,2024-03-13T16:00,246.8,253.05,2.53,2.61,29.9,54.86,0.0,101.07
Eluvaitivu,2024-03-13T17:00,37.72,39.33,2.82,3.12,29.36,58.54,0.0,101.13
Eluvaitivu,2024-03-13T18:00,0.0,0.0,3.41,3.86,28.89,62.32,0.0,101.22
Eluvaitivu,2024-03-13T19:00,0.0,0.0,4.05,4.6,28.64,64.71,0.0,101.31
Eluvaitivu,2024-03-13T20:00,0.0,0.0,4.66,5.34,28.43,66.79,0.0,101.38
Eluvaitivu,2024-03-13T21:00,0.0,0.0,5.16,5.97,28.22,68.43,0.0,101.42
Eluvaitivu,2024-03-13T22:00,0.0,0.0,5.5,6.37,28.0,69.73,0.0,101.41
Eluvaitivu,2024-03-13T23:00,0.0,0.0,5.65,6.56,27.74,70.72,0.0,101.36
Eluvaitivu,2024-03-14T00:00,0.0,0.0,5.66,6.56,27.51,70.98,0.0,101.3
Eluvaitivu,2024-03-14T01:00,0.0,0.0,5.59,6.45,27.32,70.93,0.0,101.23
Eluvaitivu,2024-03-14T02:00,0.0,0.0,5.41,6.2,27.16,70.82,0.0,101.19
Eluvaitivu,2024-03-14T03:00,0.0,0.0,5.07,5.76,27.04,70.43,0.0,101.19
Eluvaitivu,2024-03-14T04:00,0.0,0.0,4.59,5.16,26.95,69.97,0.0,101.22
Eluvaitivu,2024-03-14T05:00,0.0,0.0,3.96,4.39,26.92,69.29,0.0,101.3
Eluvaitivu,2024-03-14T06:00,74.88,75.28,3.26,3.55,27.4,67.17,0.0,101.39
Eluvaitivu,2024-03-14T07:00,319.8,323.62,2.56,2.63,27.87,63.18,0.0,101.47
Eluvaitivu,2024-03-14T08:00,562.47,569.35,1.94,1.95,28.28,59.3,0.0,101.52
Eluvaitivu,2024-03-14T09:00,777.88,783.15,1.54,1.51,28.75,55.51,0.0,101.52
Eluvaitivu,2024-03-14T10:00,913.05,920.55,1.25,1.2,29.23,51.94,0.0,101.45
Eluvaitivu,2024-03-14T11:00,954.95,962.35,1.03,0.96,29.65,49.21,0.0,101.33
Eluvaitivu,2024-03-14T12:00,977.03,990.83,0.91,0.84,29.94,47.42,0.0,101.19
Eluvaitivu,2024-03-14T13:00,886.08,895.25,1.03,0.98,30.1,46.64,0.0,101.08
Eluvaitivu,2024-03-14T14:00,699.6,701.25,1.3,1.29,30.13,46.71,0.0,101.01
Eluvaitivu,2024-03-14T15:00,481.65,482.92,1.74,1.76,30.05,47.59,0.0,100.98
Eluvaitivu,2024-03-14T16:00,229.43,230.07,2.28,2.35,29.78,49.68,0.0,101.0
Eluvaitivu,2024-03-14T17:00,27.88,27.85,2.75,3.03,29.21,54.47,0.0,101.05
Eluvaitivu,2024-03-14T18:00,0.0,0.0,3.26,3.68,28.67,59.98,0.0,101.12
Eluvaitivu,2024-03-14T19:00,0.0,0.0,3.69,4.17,28.38,63.52,0.0,101.19
Eluvaitivu,2024-03-14T20:00,0.0,0.0,4.19,4.77,28.16,66.51,0.0,101.25
Eluvaitivu,2024-03-14T21:00,0.0,0.0,4.66,5.33,27.96,69.28,0.0,101.26
Eluvaitivu,2024-03-14T22:00,0.0,0.0,4.94,5.67,27.76,71.4,0.0,101.23
Eluvaitivu,2024-03-14T23:00,0.0,0.0,5.1,5.86,27.56,73.53,0.0,101.17
Eluvaitivu,2024-03-15T00:00,0.0,0.0,5.17,5.93,27.37,75.56,0.0,101.08
Eluvaitivu,2024-03-15T01:00,0.0,0.0,5.16,5.9,27.22,76.92,0.0,101.0
Eluvaitivu,2024-03-15T02:00,0.0,0.0,4.9,5.57,27.06,78.08,0.0,100.99
Eluvaitivu,2024-03-15T03:00,0.0,0.0,4.43,5.0,26.93,78.65,0.0,101.02
Eluvaitivu,2024-03-15T04:00,0.0,0.0,3.98,4.45,26.81,79.16,0.0,101.07
Eluvaitivu,2024-03-15T05:00,0.0,0.0,3.63,4.04,26.76,79.24,0.0,101.17
Eluvaitivu,2024-03-15T06:00,82.25,82.88,3.51,3.8,27.16,77.75,0.0,101.27
Eluvaitivu,2024-03-15T07:00,306.98,308.35,3.4,3.57,27.55,75.76,0.0,101.36
Eluvaitivu,2024-03-15T08:00,550.17,552.75,3.14,3.29,27.96,73.67,0.0,101.43
Eluvaitivu,2024-03-15T09:00,784.2,792.53,2.73,2.84,28.34,71.36,0.0,101.43
Eluvaitivu,2024-03-15T10:00,924.47,928.67,2.26,2.33,28.69,68.5,0.0,101.37
Eluvaitivu,2024-03-15T11:00,966.3,968.65,1.96,1.99,29.02,65.83,0.0,101.27
Eluvaitivu,2024-03-15T12:00,960.17,962.4,1.98,2.01,29.25,64.34,0.0,101.16
Eluvaitivu,2024-03-15T13:00,908.88,915.12,2.34,2.39,29.36,64.18,0.0,101.05
Eluvaitivu,2024-03-15T14:00,745.75,750.22,2.78,2.86,29.43,64.15,0.0,100.99
Eluvaitivu,2024-03-15T15:00,521.9,524.65,3.21,3.34,29.43,64.49,0.0,100.97
Eluvaitivu,2024-03-15T16:00,264.8,265.92,3.66,3.86,29.29,66.07,0.0,100.98
Eluvaitivu,2024-03-15T17:00,37.2,37.22,3.98,4.37,28.95,69.27,0.0,101.02
Eluvaitivu,2024-03-15T18:00,0.0,0.0,4.24,4.86,28.63,72.77,0.0,101.09
Eluvaitivu,2024-03-15T19:00,0.0,0.0,4.49,5.16,28.46,75.15,0.0,101.18
Eluvaitivu,2024-03-15T20:00,0.0,0.0,4.73,5.45,28.3,77.31,0.0,101.24
Eluvaitivu,2024-03-15T21:00,0.0,0.0,5.06,5.85,28.12,79.48,0.0,101.27
Eluvaitivu,2024-03-15T22:00,0.0,0.0,5.36,6.24,27.94,81.41,0.0,101.26
Eluvaitivu,2024-03-15T23:00,0.0,0.0,5.53,6.45,27.76,82.92,0.0,101.22
Eluvaitivu,2024-03-16T00:00,0.0,0.0,5.56,6.49,27.58,84.05,0.0,101.17
Eluvaitivu,2024-03-16T01:00,0.0,0.0,5.55,6.48,27.45,84.71,0.0,101.13
Eluvaitivu,2024-03-16T02:00,0.0,0.0,5.57,6.49,27.34,85.2,0.0,101.12
Eluvaitivu,2024-03-16T03:00,0.0,0.0,5.65,6.58,27.25,85.66,0.0,101.13
Eluvaitivu,2024-03-16T04:00,0.0,0.0,5.76,6.7,27.18,86.19,0.0,101.18
Eluvaitivu,2024-03-16T05:00,0.0,0.0,5.76,6.7,27.13,86.41,0.0,101.25
Eluvaitivu,2024-03-16T06:00,94.55,97.43,5.84,6.43,27.59,83.75,0.0,101.33
Eluvaitivu,2024-03-16T07:00,325.38,338.25,5.42,5.79,28.01,80.73,0.0,101.4
Eluvaitivu,2024-03-16T08:00,562.28,585.97,4.72,5.02,28.51,77.07,0.0,101.46
Eluvaitivu,2024-03-16T09:00,773.47,793.92,4.16,4.41,29.03,73.08,0.0,101.47
Eluvaitivu,2024-03-16T10:00,925.38,940.6,3.84,4.07,29.52,68.71,0.0,101.4
Eluvaitivu,2024-03-16T11:00,901.78,905.12,3.72,3.94,29.91,65.0,0.0,101.29
Eluvaitivu,2024-03-16T12:00,971.2,1005.58,3.73,3.95,30.19,62.45,0.0,101.18
Eluvaitivu,2024-03-16T13:00,834.85,837.25,3.86,4.08,30.33,61.08,0.0,101.08
Eluvaitivu,2024-03-16T14:00,703.15,703.97,4.09,4.32,30.31,61.23,0.0,101.03
Eluvaitivu,2024-03-16T15:00,497.85,498.08,4.42,4.68,30.13,62.9,0.0,101.01
Eluvaitivu,2024-03-16T16:00,246.9,247.5,4.82,5.14,29.76,66.23,0.0,101.02
Eluvaitivu,2024-03-16T17:00,33.72,33.83,5.15,5.67,29.16,71.38,0.0,101.07
Eluvaitivu,2024-03-16T18:00,0.0,0.0,5.51,6.3,28.65,76.29,0.0,101.14
Eluvaitivu,2024-03-16T19:00,0.0,0.0,5.88,6.76,28.36,79.2,0.0,101.21
Eluvaitivu,2024-03-16T20:00,0.0,0.0,6.05,7.01,28.16,80.71,0.0,101.26
Eluvaitivu,2024-03-16T21:00,0.0,0.0,6.0,7.0,27.98,81.24,0.0,101.28
Eluvaitivu,2024-03-16T22:00,0.0,0.0,5.8,6.79,27.83,81.35,0.0,101.27
Eluvaitivu,2024-03-16T23:00,0.0,0.0,5.5,6.44,27.69,81.3,0.0,101.23
Eluvaitivu,2024-03-17T00:00,0.0,0.0,5.2,6.07,27.57,80.95,0.0,101.16
Eluvaitivu,2024-03-17T01:00,0.0,0.0,4.96,5.77,27.47,80.39,0.0,101.11
Eluvaitivu,2024-03-17T02:00,0.0,0.0,4.83,5.59,27.43,79.74,0.0,101.09
Eluvaitivu,2024-03-17T03:00,0.0,0.0,4.8,5.53,27.42,79.36,0.0,101.11
Eluvaitivu,2024-03-17T04:00,0.0,0.0,4.8,5.53,27.42,79.31,0.0,101.16
Eluvaitivu,2024-03-17T05:00,0.0,0.0,4.82,5.55,27.46,79.32,0.0,101.24
Eluvaitivu,2024-03-17T06:00,99.35,110.57,4.97,5.54,28.05,77.0,0.0,101.33
Eluvaitivu,2024-03-17T07:00,342.5,359.52,5.06,5.46,28.54,74.77,0.0,101.41
Eluvaitivu,2024-03-17T08:00,589.08,607.6,4.92,5.3,28.92,72.81,0.0,101.45
Eluvaitivu,2024-03-17T09:00,803.6,812.92,4.65,5.0,29.28,70.65,0.0,101.45
Eluvaitivu,2024-03-17T10:00,953.3,957.95,4.31,4.62,29.64,68.04,0.0,101.39
Eluvaitivu,2024-03-17T11:00,1007.17,1008.78,4.05,4.33,29.95,64.93,0.0,101.29
Eluvaitivu,2024-03-17T12:00,1009.75,1016.15,3.93,4.18,30.17,62.3,0.0,101.17
Eluvaitivu,2024-03-17T13:00,891.97,892.85,3.87,4.1,30.27,60.74,0.0,101.08
Eluvaitivu,2024-03-17T14:00,734.55,735.12,3.94,4.17,30.29,60.02,0.0,101.04
Eluvaitivu,2024-03-17T15:00,515.1,518.42,4.11,4.34,30.18,60.28,0.0,101.03
Eluvaitivu,2024-03-17T16:00,254.43,256.75,4.31,4.56,29.91,61.69,0.0,101.05
Eluvaitivu,2024-03-17T17:00,46.2,46.67,4.41,4.87,29.37,65.5,0.0,101.11
Eluvaitivu,2024-03-17T18:00,0.0,0.0,4.62,5.3,28.86,69.87,0.0,101.18
Eluvaitivu,2024-03-17T19:00,0.0,0.0,4.9,5.66,28.56,72.81,0.0,101.25
Eluvaitivu,2024-03-17T20:00,0.0,0.0,5.11,5.93,28.31,74.87,0.0,101.3
Eluvaitivu,2024-03-17T21:00,0.0,0.0,5.25,6.1,28.08,76.31,0.0,101.32
Eluvaitivu,2024-03-17T22:00,0.0,0.0,5.3,6.18,27.87,77.45,0.0,101.31
Eluvaitivu,2024-03-17T23:00,0.0,0.0,5.28,6.15,27.68,78.19,0.0,101.26
Eluvaitivu,2024-03-18T00:00,0.0,0.0,5.21,6.06,27.52,78.57,0.0,101.19
Eluvaitivu,2024-03-18T01:00,0.0,0.0,5.09,5.91,27.37,78.86,0.0,101.12
Eluvaitivu,2024-03-18T02:00,0.0,0.0,4.97,5.73,27.27,78.99,0.0,101.09
Eluvaitivu,2024-03-18T03:00,0.0,0.0,4.82,5.53,27.2,79.14,0.0,101.08
Eluvaitivu,2024-03-18T04:00,0.0,0.0,4.65,5.3,27.15,79.26,0.0,101.11
Eluvaitivu,2024-03-18T05:00,0.0,0.0,4.45,5.05,27.13,79.27,0.0,101.18
Eluvaitivu,2024-03-18T06:00,105.1,110.05,4.31,4.75,27.66,77.04,0.0,101.26
Eluvaitivu,2024-03-18T07:00,342.38,356.52,4.09,4.34,28.14,74.51,0.0,101.34
Eluvaitivu,2024-03-18T08:00,580.8,603.95,3.67,3.88,28.58,71.85,0.0,101.39
Eluvaitivu,2024-03-18T09:00,796.88,809.2,3.29,3.46,29.08,68.03,0.0,101.4
Eluvaitivu,2024-03-18T10:00,947.0,951.6,3.02,3.17,29.53,64.12,0.0,101.35
Eluvaitivu,2024-03-18T11:00,997.33,1000.53,2.89,3.02,29.84,61.44,0.0,101.24
Eluvaitivu,2024-03-18T12:00,969.67,972.03,2.89,3.01,30.04,59.74,0.0,101.12
Eluvaitivu,2024-03-18T13:00,917.72,921.35,2.97,3.09,30.13,58.89,0.0,101.04
Eluvaitivu,2024-03-18T14:00,731.53,732.03,3.11,3.23,30.13,58.75,0.0,100.98
Eluvaitivu,2024-03-18T15:00,505.55,506.2,3.25,3.39,30.06,58.83,0.0,100.97
Eluvaitivu,2024-03-18T16:00,253.18,253.5,3.32,3.47,29.85,59.56,0.0,101.0
Eluvaitivu,2024-03-18T17:00,35.28,35.28,3.29,3.6,29.36,62.58,0.0,101.05
Eluvaitivu,2024-03-18T18:00,0.0,0.0,3.44,3.9,28.86,66.66,0.0,101.11
Eluvaitivu,2024-03-18T19:00,0.0,0.0,3.73,4.25,28.57,69.7,0.0,101.17
Eluvaitivu,2024-03-18T20:00,0.0,0.0,4.13,4.72,28.31,72.57,0.0,101.21
Eluvaitivu,2024-03-18T21:00,0.0,0.0,4.52,5.19,28.1,74.86,0.0,101.23
Eluvaitivu,2024-03-18T22:00,0.0,0.0,4.8,5.53,27.91,76.52,0.0,101.2
Eluvaitivu,2024-03-18T23:00,0.0,0.0,4.95,5.72,27.76,77.75,0.0,101.15
Eluvaitivu,2024-03-19T00:00,0.0,0.0,5.03,5.81,27.62,78.64,0.0,101.1
Eluvaitivu,2024-03-19T01:00,0.0,0.0,5.09,5.9,27.55,78.71,0.0,101.04
Eluvaitivu,2024-03-19T02:00,0.0,0.0,5.05,5.83,27.5,78.4,0.0,101.01
Eluvaitivu,2024-03-19T03:00,0.0,0.0,4.93,5.67,27.45,78.28,0.0,101.01
Eluvaitivu,2024-03-19T04:00,0.0,0.0,4.87,5.58,27.41,78.63,0.0,101.06
Eluvaitivu,2024-03-19T05:00,0.0,0.0,4.83,5.53,27.4,78.64,0.0,101.12
Eluvaitivu,2024-03-19T06:00,94.55,95.57,4.85,5.38,27.91,76.31,0.0,101.2
Eluvaitivu,2024-03-19T07:00,322.5,325.73,4.76,5.09,28.37,73.68,0.0,101.27
Eluvaitivu,2024-03-19T08:00,561.17,569.33,4.61,4.91,28.78,71.42,0.0,101.32
Eluvaitivu,2024-03-19T09:00,792.38,794.03,4.55,4.84,29.19,69.04,0.0,101.32
Eluvaitivu,2024-03-19T10:00,933.47,935.7,4.53,4.79,29.55,66.74,0.0,101.26
Eluvaitivu,2024-03-19T11:00,965.58,966.22,4.6,4.87,29.81,64.81,0.0,101.18
Eluvaitivu,2024-03-19T12:00,955.38,957.3,4.76,5.02,29.96,63.51,0.0,101.07
Eluvaitivu,2024-03-19T13:00,900.6,906.58,4.92,5.18,30.0,62.75,0.0,100.99
Eluvaitivu,2024-03-19T14:00,716.5,716.72,5.0,5.28,29.93,62.53,0.0,100.94
Eluvaitivu,2024-03-19T15:00,493.15,494.58,5.04,5.33,29.73,63.2,0.0,100.92
Eluvaitivu,2024-03-19T16:00,238.8,240.05,5.07,5.4,29.37,65.04,0.0,100.94
Eluvaitivu,2024-03-19T17:00,30.17,30.35,5.03,5.56,28.83,68.38,0.0,100.99
Eluvaitivu,2024-03-19T18:00,0.0,0.0,5.07,5.86,28.36,71.93,0.0,101.07
Eluvaitivu,2024-03-19T19:00,0.0,0.0,5.25,6.1,28.11,74.01,0.0,101.15
Eluvaitivu,2024-03-19T20:00,0.0,0.0,5.3,6.18,27.93,75.52,0.0,101.23
Eluvaitivu,2024-03-19T21:00,0.0,0.0,5.21,6.08,27.81,76.28,0.0,101.25
Eluvaitivu,2024-03-19T22:00,0.0,0.0,5.08,5.91,27.69,76.67,0.0,101.23
Eluvaitivu,2024-03-19T23:00,0.0,0.0,4.96,5.75,27.57,77.11,0.0,101.16
Eluvaitivu,2024-03-20T00:00,0.0,0.0,4.91,5.68,27.43,77.73,0.0,101.08
Eluvaitivu,2024-03-20T01:00,0.0,0.0,4.94,5.7,27.35,78.04,0.0,101.01
Eluvaitivu,2024-03-20T02:00,0.0,0.0,5.0,5.77,27.27,78.25,0.0,100.98
Eluvaitivu,2024-03-20T03:00,0.0,0.0,5.0,5.76,27.23,78.35,0.0,100.98
Eluvaitivu,2024-03-20T04:00,0.0,0.0,4.9,5.62,27.19,78.48,0.0,101.03
Eluvaitivu,2024-03-20T05:00,0.0,0.0,4.66,5.33,27.19,78.33,0.0,101.12
Eluvaitivu,2024-03-20T06:00,96.93,102.3,4.39,4.86,27.76,75.63,0.0,101.23
Eluvaitivu,2024-03-20T07:00,319.83,338.38,4.09,4.37,28.22,72.94,0.0,101.31
Eluvaitivu,2024-03-20T08:00,553.53,583.22,3.87,4.11,28.65,70.97,0.0,101.36
Eluvaitivu,2024-03-20T09:00,762.85,788.33,3.9,4.13,29.04,69.78,0.0,101.35
Eluvaitivu,2024-03-20T10:00,913.15,929.65,4.0,4.22,29.35,68.73,0.0,101.29
Eluvaitivu,2024-03-20T11:00,954.05,956.45,4.03,4.23,29.57,67.68,0.0,101.18
Eluvaitivu,2024-03-20T12:00,946.58,947.8,4.01,4.19,29.74,66.69,0.0,101.08
Eluvaitivu,2024-03-20T13:00,911.47,915.28,4.14,4.33,29.83,66.37,0.0,101.0
Eluvaitivu,2024-03-20T14:00,720.08,720.22,4.45,4.67,29.79,67.06,0.0,100.95
Eluvaitivu,2024-03-20T15:00,496.7,496.92,4.92,5.19,29.61,68.89,0.01,100.94
Eluvaitivu,2024-03-20T16:00,236.5,236.7,5.42,5.78,29.29,71.87,0.01,100.96
Eluvaitivu,2024-03-20T17:00,31.83,31.85,5.79,6.32,28.87,75.67,0.04,101.02
Eluvaitivu,2024-03-20T18:00,0.0,0.0,6.07,6.78,28.57,78.92,0.03,101.09
Eluvaitivu,2024-03-20T19:00,0.0,0.0,6.32,7.14,28.42,81.03,0.05,101.18
Eluvaitivu,2024-03-20T20:00,0.0,0.0,6.58,7.49,28.32,82.53,0.12,101.22
Eluvaitivu,2024-03-20T21:00,0.0,0.0,6.75,7.72,28.25,83.54,0.4,101.24
Eluvaitivu,2024-03-20T22:00,0.0,0.0,6.72,7.69,28.17,84.37,0.92,101.22
Eluvaitivu,2024-03-20T23:00,0.0,0.0,6.49,7.48,28.03,85.39,1.97,101.16
Eluvaitivu,2024-03-21T00:00,0.0,0.0,6.28,7.29,27.91,86.17,2.81,101.07
Eluvaitivu,2024-03-21T01:00,0.0,0.0,6.19,7.19,27.82,86.73,4.2,101.01
Eluvaitivu,2024-03-21T02:00,0.0,0.0,6.13,7.13,27.77,86.96,4.04,100.97
Eluvaitivu,2024-03-21T03:00,0.0,0.0,6.16,7.17,27.77,86.97,4.33,100.98
Eluvaitivu,2024-03-21T04:00,0.0,0.0,6.29,7.33,27.81,86.77,4.79,101.04
Eluvaitivu,2024-03-21T05:00,0.0,0.0,6.44,7.51,27.92,86.25,4.69,101.13
Eluvaitivu,2024-03-21T06:00,69.35,115.25,6.89,7.68,28.27,84.53,4.69,101.2
Eluvaitivu,2024-03-21T07:00,175.52,358.62,7.2,7.93,28.68,82.2,3.45,101.28
Eluvaitivu,2024-03-21T08:00,270.9,600.35,7.29,7.99,29.09,79.8,5.63,101.32
Eluvaitivu,2024-03-21T09:00,406.5,799.83,7.25,7.92,29.33,78.23,4.39,101.32
Eluvaitivu,2024-03-21T10:00,524.33,937.25,7.09,7.71,29.52,77.12,2.69,101.24
